1,330.94355988565394,4906.721021769568
2,-82.99852834794848,16610.31263446808
3,-100.56061284172664,29790.76562690735
4,25.487469351550637,38254.97593307495
5,-351.1887015842758,46255.550411224365
6,-1043.5504819311454,56547.11486816406
7,-598.3400992383364,65652.71597290039
8,-326.1430889917316,72698.2541809082
9,52.37489326976291,78781.8773727417
10,-97.03745845943652,84395.37466430664
11,-879.8873518186829,94626.98065185547
12,-1212.5537209196875,110946.23525238037
13,-619.7082536771468,129265.1184463501
14,-89.78673589423704,147203.1273651123
15,-466.3234002142096,163077.63076782227
16,-1444.672990076826,182476.91137695312
17,-1952.9969757180202,199181.6385192871
18,-3021.962168553157,217497.03244018555
19,-2927.880503569934,248546.67346191406
20,-1476.673335257789,268851.11682128906
21,-1839.4750088376459,281223.9761047363
22,-2296.4985629952644,291224.7775878906
23,-1943.6774208200986,310592.40087890625
24,-1626.774993548998,337085.6189880371
25,-1047.1692391149343,358347.92266845703
26,-703.027804203142,374048.5730895996
27,-1357.5963334636265,388120.4226074219
28,-1852.1493691443459,400075.729095459
29,-2080.480975465326,411635.38357543945
30,-2089.306457055269,435281.3607788086
31,-550.2725264978792,126692.59893798828
32,-702.9208063247896,211332.86587524414
33,-947.8436319184467,484685.86404418945
34,-1320.5320218223956,506856.9879760742
35,-989.3820294696998,507372.1374511719
36,-52.220688793150316,19642.290466308594
37,-32.647407136854724,11102.725280761719
38,-2147.131455940975,539171.0739746094
39,-956.8167307557574,558703.4559936523
40,-850.0060444793495,581580.883605957
41,-1703.5237734866166,602993.3022460938
42,-1672.5949192485427,618162.3483886719
43,-1730.386452149244,633156.290222168
44,-795.1356139297748,664088.4487915039
45,-334.5492533328275,690232.3195800781
46,-1041.9852801563175,723107.6151123047
47,-854.3672957803259,761991.7640380859
48,-1307.4978435925675,788012.588684082
49,-1158.0202368113587,815478.9216308594
50,-2716.0983569413797,838067.0103149414
51,-1753.4846909868863,853502.8223876953
52,-1856.9949066135566,854303.4050292969
53,-3200.4554847564,855249.3486938477
54,-3690.813289334238,868947.193359375
55,-2153.393951977288,884954.1303100586
56,-1892.992534147156,894249.5311279297
57,-1700.4505123981105,896732.3609008789
58,-481.53150829142845,302767.8759765625
59,-20.69005526015014,15414.888977050781
60,-2403.4657004294395,911593.3739624023
61,-2094.3808872365867,836362.3394775391
62,-2630.3427660838106,948542.8001098633
63,-1885.8526660371795,970017.0258178711
64,-1264.3602216099966,990165.0955200195
65,-2414.071482018499,999176.5432128906
66,-3299.5169533385147,998655.4514770508
67,-1666.6126600263817,1003042.6675415039
68,-1638.8287238391679,861042.8373413086
